,Image File,Word File,WER,CER,Word Accuracy,Character Accuracy,Levenshtein Distance,Precision,Recall,F1 Score,Inference Time (s)
0,1 (1).jpg,1 (1).txt,0.9857142857142858,0.6507592190889371,0.014285714285714235,0.3492407809110629,300,0.8955223880597015,0.821917808219178,0.8571428571428571,2.7422568798065186
1,1 (10).jpg,1 (10).txt,0.6392156862745098,0.42367399741267786,0.36078431372549025,0.5763260025873221,655,0.7127659574468085,0.9305555555555556,0.8072289156626508,6.08127760887146
2,1 (11).jpg,1 (11).txt,1.0248756218905473,0.8465430016863407,-0.02487562189054726,0.15345699831365933,1004,0.14583333333333334,0.28,0.1917808219178082,7.8740503787994385
3,1 (12).jpg,1 (12).txt,1.0,0.9096385542168675,0.0,0.09036144578313254,151,0.3333333333333333,0.1346153846153846,0.19178082191780818,1.7252209186553955
4,1 (13).jpg,1 (13).txt,0.96875,0.8012048192771084,0.03125,0.1987951807228916,133,0.5178571428571429,0.5576923076923077,0.537037037037037,2.288794755935669
5,1 (14).jpg,1 (14).txt,1.0,0.8433734939759037,0.0,0.15662650602409633,140,0.5471698113207547,0.5576923076923077,0.5523809523809525,2.3349928855895996
6,1 (15).jpg,1 (15).txt,1.0,0.9870967741935484,0.0,0.012903225806451646,153,0.25,0.02631578947368421,0.04761904761904762,1.3992810249328613
7,1 (16).jpg,1 (16).txt,1.0,0.9324324324324325,0.0,0.06756756756756754,207,0.15789473684210525,0.05555555555555555,0.0821917808219178,1.8878388404846191
8,1 (17).jpg,1 (17).txt,1.1904761904761905,0.8571428571428571,-0.19047619047619047,0.1428571428571429,156,0.28,0.16666666666666666,0.20895522388059704,2.222731351852417
9,1 (2).jpg,1 (2).txt,0.958904109589041,0.6345733041575492,0.04109589041095896,0.3654266958424508,290,0.589041095890411,0.5443037974683544,0.5657894736842106,3.4314663410186768
10,1 (21).jpg,1 (21).txt,0.9647887323943662,0.8655172413793103,0.035211267605633756,0.1344827586206897,502,0.6176470588235294,0.1826086956521739,0.28187919463087246,3.5659754276275635
11,1 (22).jpg,1 (22).txt,0.9784263959390863,0.7131003268795575,0.021573604060913687,0.2868996731204425,2836,0.64,0.9552238805970149,0.7664670658682635,19.471550226211548
12,1 (23).jpg,1 (23).txt,0.9130434782608695,0.84,0.08695652173913049,0.16000000000000003,126,0.3488372093023256,0.234375,0.28037383177570097,1.9924805164337158
13,1 (3).jpg,1 (3).txt,0.5,0.16666666666666666,0.5,0.8333333333333334,4,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.4009644985198975
14,1 (4).jpg,1 (4).txt,0.9833333333333333,0.9104477611940298,0.01666666666666672,0.08955223880597019,366,0.35714285714285715,0.10989010989010989,0.1680672268907563,3.3008668422698975
15,1 (5).jpg,1 (5).txt,0.9459459459459459,0.7489361702127659,0.05405405405405406,0.25106382978723407,176,0.43283582089552236,0.48333333333333334,0.45669291338582674,2.407679319381714
16,1 (6).jpg,1 (6).txt,0.9795918367346939,0.8628571428571429,0.020408163265306145,0.13714285714285712,302,0.375,0.19047619047619047,0.25263157894736843,2.5088367462158203
17,1 (7).jpg,1 (7).txt,0.9615384615384616,0.8468992248062015,0.038461538461538436,0.1531007751937985,437,0.3958333333333333,0.25675675675675674,0.31147540983606553,3.5352299213409424
18,1 (8).jpg,1 (8).txt,1.0,0.647887323943662,0.0,0.352112676056338,46,0.7272727272727273,0.6153846153846154,0.6666666666666667,1.6273422241210938
19,1 (9).jpg,1 (9).txt,0.9745454545454545,0.6201550387596899,0.025454545454545507,0.3798449612403101,1040,0.696078431372549,0.8658536585365854,0.7717391304347825,6.801050901412964
